PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
16;57067945;Aphodius scrutator;hnojník zkoumavı;Brouci;Chobot Karel;20230904;20230904;;9476967;Únìtice,  pod Holım vrchem;5852;Roztoky u Prahy;-745300.85;-1035430.56;CHOBOT K. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;Equus;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chobot Karel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;16;20230905;20230921;9
17;56186438;Aphodius scrutator;hnojník zkoumavı;Brouci;Tomèík Jiøí;20230824;20230824;;9362985;Ostrava - Stará Bìlá;6275;Stará Bìlá;-477149.2;-1108088.29;TOMÈÍK J. (2017) Vlastní nálezy.;0;;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Tomèík Jiøí;0;;;;;;;;;;;502;20230826
18;55945646;Aphodius scrutator;hnojník zkoumavı;Brouci;Hesoun Petr;20220426;20220604;;9235652;Vìstoòovice - niva;6761;Vìstoòovice;-650014.33;-1144356.73;HESOUN P. (2022) Náhodné nálezy 2022.;0;;0;jedinci;1-10;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Data z terénních pozorování;Raèanskı Zdenìk;0;;;;;;;;;;;1;20230503
19;54835014;Aphodius scrutator;hnojník zkoumavı;Brouci;Vávra Jiøí;20180813;20180813;;9008011;PR Volákùv kopec;6261;Kamenièky;-636862.47;-1096648.5;VÁVRA J., VÁVROVÁ E. (2022) Inventarizace fytofágního hmyzu a epigeickıch predátorù v PR Volákùv kopec v CHKO ïárské vrchy – brouci (Coleoptera): Závìreèná zpráva. Ostrava - Poruba. Manuskript. 14 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;8;0;jedinci;;;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;0;;;;;;;;;;;1;20230405
20;54789455;Aphodius scrutator;hnojník zkoumavı;Brouci;Zıka Miroslav;20211001;20211001;;8965421;Køivoklát - Baba;5949;Køivoklát;-782046.3;-1044417.98;Zıka Miroslav, Polcar Miroslav (2022) Zpráva z inventarizaèního prùzkumu CHKO Køivoklátsko.;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù broukù;Hejda Radek;1;;;Garantováno;;;;;;;;1;20230220
21;54713943;Aphodius scrutator;hnojník zkoumavı;Brouci;Kozel Petr, Grygarová Veronika, Ambroová Lucie, Bezdìk Aleš, Kadlec Jan, Walter Jan, Perlík Michal;20220803;20220803;;8955153;PP Na Plachtì;5861;Novı Hradec Králové;-639327.24;-1045008.97;Kozel P. (2023) Entomologická exkurze PøF JU 2022 (nálezy).;0;1;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Kozel Petr;0;;;;;;;;;;;1;20230201
22;54680676;Aphodius scrutator;hnojník zkoumavı;Brouci;Peøinková Pavlína;20140910;20140910;;8947008;Opatov na Moravì;6759;Opatov na Moravì;-667156.57;-1151867.33;Pavlína Peøinková (2014) vlastní pozorování 2014.;0;3;0;imaga;ojedinìle;;;;;0;;;pastvina skotu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Peøinková Pavlína;0;;;;;;;;;;;132;20230118
23;54678998;Aphodius scrutator;hnojník zkoumavı;Brouci;Peøinková Pavlína;20150828;20150828;;8946227;Svatoslav u Tøebíèe;6661;Svatoslav u Tøebíèe;-651450.17;-1140620.65;Peøinková Pavlína (2015) vlastní pozorování 2015.;0;20;0;imaga;roztroušenì;;;;;0;;;pastviny skotu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Peøinková Pavlína;0;;;;;;;;;;;237;20230117
24;54657417;Aphodius scrutator;hnojník zkoumavı;Brouci;Peøinková Pavlína;20110930;20110930;;8940262;Ocmanice;6762;Ocmanice;-633582.07;-1151922.61;Peøinková Pavlína, Mgr. (2011) faunistické údaje 2011.;0;5;0;imaga;roztroušenì;;;;;0;;;pastvina skotu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Peøinková Pavlína;0;;;;;;;;;;;124;20230113
25;54657403;Aphodius scrutator;hnojník zkoumavı;Brouci;Peøinková Pavlína;20110914;20110914;;8940246;Rácovice;6960;Rácovice;-667129.94;-1172612.23;Peøinková Pavlína, Mgr. (2011) faunistické údaje 2011.;0;10;0;imaga;roztroušenì;;;;;0;;;pastvina skotu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Peøinková Pavlína;0;;;;;;;;;;;124;20230113
26;54657396;Aphodius scrutator;hnojník zkoumavı;Brouci;Peøinková Pavlína;20110902;20110902;;8940236;Bítovánky;6860;eletava;-664783.46;-1159006.94;Peøinková Pavlína, Mgr. (2011) faunistické údaje 2011.;0;20;0;imaga;roztroušenì;;;;;0;;;pastvina skotu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Peøinková Pavlína;0;;;;;;;;;;;166;20230113
27;54657393;Aphodius scrutator;hnojník zkoumavı;Brouci;Peøinková Pavlína;20110902;20110902;;8940230;Pøedín;6860;Pøedín;-665570.39;-1153173.66;Peøinková Pavlína, Mgr. (2011) faunistické údaje 2011.;0;2;0;imaga;roztroušenì;;;;;0;;;pastvina skotu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Peøinková Pavlína;0;;;;;;;;;;;68;20230113
28;54475027;Aphodius scrutator;hnojník zkoumavı;Brouci;Hrùzová Lucie, Ambroová Lucie, Bezdìk A., Resl Jaroslav, Kopr David, Martinyová Adriana, Kylies Petr, Mencl Ladislav, Sehnal Richard;20220611;20220611;;1817736;NPR Slanisko u Nesytu;7266;Sedlec u Mikulova;-596501;-1207875;Sekce pro vızkum vrubounovitıch broukù (2022) Faunistické mapování nadèeledi Scarabaeoidea.;0;;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hrùzová Lucie;0;vìrohodnı záznam;;Návrh validace;;;;;;;176;298;20221225
29;53699006;Aphodius scrutator;hnojník zkoumavı;Brouci;Gaigr Jonáš;20220515;20220515;;8751080;27212, Benátky nad Jizerou - Benátky nad Jizerou II;5755;Lipník;-707636.04;-1025958.05;GAIGR J. (2022) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Gaigr Jonáš;0;vìrohodnı záznam;;Návrh validace;;;;;;;;10;20221023;20221022;27831
30;53021090;Aphodius scrutator;hnojník zkoumavı;Brouci;Štìpánek Pavel;20211020;20211020;;8651793;5949c10;5949;Újezd nad Zbeènem;-779988.34;-1043657.02;Entomos (2021) Coleoptera CHKO Køivoklátska.;0;;0;;;;;;;0;;Újezd u Zbeèna;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù broukù;Hejda Radek;0;;;;;;;;;;;653;20220825
31;52965976;Aphodius scrutator;hnojník zkoumavı;Brouci;Køivan Václav;20220716;20220716;;8616297;Radonín;6760;Radonín;-660786.05;-1143983.77;KØIVAN V. (2022) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;;;;;;;32;20220729
32;52923247;Aphodius scrutator;hnojník zkoumavı;Brouci;Lucie Ambroová, Lukáš Èíek, Simon Thorn, Samaneh Sakaki, David Hauck;20210801;20210801;12:24;8578003;Sedlec;7266;Sedlec u Mikulova;-596541.63;-1207823.8;AMBROOVÁ L. (2022) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ambroová Lucie;1;;;Garantováno;;;;;;;;10;20220705
33;52689847;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20210809;20210809;;8349317;Svojše;6847;Svojše;-823307.76;-1140996.27;AMBROOVÁ L. (2022) Monitoring koprofágních broukù na vybranıch lokalitách NP Šumava v sezónì 2021.;0;2;0;imaga;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù broukù;Ambroová Lucie;0;;;;;;;;;;;1;20220426
34;52689556;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20210723;20210723;;8349301;Jelení vrchy;7149;Nová Pec;-801186.28;-1178228.43;AMBROOVÁ L. (2022) Monitoring koprofágních broukù na vybranıch lokalitách NP Šumava v sezónì 2021.;0;1;0;imaga;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù broukù;Ambroová Lucie;0;;;;;;;;;;;1;20220426
35;51305222;Aphodius scrutator;hnojník zkoumavı;Brouci;Chobot Karel;20210812;20210812;;8105762;Beèov, Milá;5548;Beèov u Mostu;-785682;-998471.53;CHOBOT K. (2021) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Chobot Karel;0;vìrohodnı záznam;;Návrh validace;;;;;;;;15;20210814;20210812;9
36;50251535;Aphodius scrutator;hnojník zkoumavı;Brouci;Zúber Miroslav;20190914;20190914;;7772423;NPP Milovice-Mladá;5755;Kbel;-707831.1;-1026048.65;ZÚBER M. (2019) Inventarizaèní prùzkumy fytofágního hmyzu a epigeickıch predátorù v NPP Mladá: Závìreèná zpráva. Bradlec. Manuskript. 17 s., mapová, tabulková a fotografická pøíloha. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;4;0;jedinci;;;;;;0;;Traviny T2, 3, 6;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;0;;;;;;;;;;;1;20210211
37;50118818;Aphodius scrutator;hnojník zkoumavı;Brouci;Hájek Tomáš;20200909;20200909;;7651807;Øedièky;6452;Øedice;-748988;-1099940;Tomáš Hájek (2020) Monitoring muzea Podblanicka.;0;;0;jedinci;hojnì;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hájek Tomáš;0;vìrohodnı záznam;;Návrh validace;;;;;;;;234;20201214
38;49896155;Aphodius scrutator;hnojník zkoumavı;Brouci;Hájek Tomáš;20200721;20200721;;7575473;Václavice u Benešova;6253;Václavice u Benešova;-732955;-1078552;Tomáš Hájek (2020) Monitoring muzea Podblanicka.;0;;1;jedinci;velmi hojnì;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hájek Tomáš;0;vìrohodnı záznam;;Návrh validace;;;;;;;;0;20200903;20241216;26826
39;49038772;Aphodius scrutator;hnojník zkoumavı;Brouci;Køivan Václav;20200614;20200614;;7446603;Radonín;6760;Radonín;-660851.01;-1143984.44;KØIVAN V. (2020) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;;;;;;;5;20200625
40;48909506;Aphodius scrutator;hnojník zkoumavı;Brouci;Konvièka Jaromír, Konvièka Ondøej;20200603;20200603;;7322004;Leskovec;6774;Leskovec;-496063;-1161491;KONVIÈKA J., KONVIÈKA O. (2020) Mapování vybranıch skupin broukù, pavoukù a štírka Anthrenochernes stellae.;0;;0;jedinci;roztroušenì;;;;;0;;;;;OP MapInv: Monitoring a mapování vybranıch druhù;Nálezová data ochrany pøírody;Konvièka Ondøej;0;vìrohodnı záznam;;Návrh validace;;;;;;;;168;20200608
41;48654655;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299494;Tankodorm Telèek, Milovice;5755;Benátecká Vrutice;-709910.76;-1029611.83;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 9 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;442;20200305
42;48654654;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299494;Tankodorm Telèek, Milovice;5755;Benátecká Vrutice;-709910.76;-1029611.83;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;2;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 6 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;442;20200305
43;48654653;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299494;Tankodorm Telèek, Milovice;5755;Benátecká Vrutice;-709910.76;-1029611.83;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;2;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 2 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;442;20200305
44;48654652;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299494;Tankodorm Telèek, Milovice;5755;Benátecká Vrutice;-709910.76;-1029611.83;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;8;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 10 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;442;20200305
45;48654614;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180730;20180730;;7299494;Tankodorm Telèek, Milovice;5755;Benátecká Vrutice;-709910.76;-1029611.83;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 7 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;442;20200305
46;48654613;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180730;20180730;;7299494;Tankodorm Telèek, Milovice;5755;Benátecká Vrutice;-709910.76;-1029611.83;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 5 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;442;20200305
47;48654612;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180730;20180730;;7299494;Tankodorm Telèek, Milovice;5755;Benátecká Vrutice;-709910.76;-1029611.83;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 3 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;442;20200305
48;48654475;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180924;20180924;;7299493;Pozorovatelna - západ, Milovice;5755;Milovice nad Labem;-707873.79;-1028999.89;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus ovce, 10 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;479;20200305
49;48654433;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180730;20180730;;7299493;Pozorovatelna - západ, Milovice;5755;Milovice nad Labem;-707873.79;-1028999.89;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus ovce, 17 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;479;20200305
50;48654324;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20191006;20191006;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2019) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 1 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
51;48654323;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20191006;20191006;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2019) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;4;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 3 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
52;48654322;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20191006;20191006;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2019) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;2;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 8 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
53;48654022;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 9 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
54;48654021;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;2;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 8 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
55;48654020;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 6 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
56;48654019;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 10 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
57;48654018;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180925;20180925;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus skotu, 1 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
58;48653908;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180731;20180731;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus konì, 7 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
59;48653907;Aphodius scrutator;hnojník zkoumavı;Brouci;Ambroová Lucie;20180731;20180731;;7299491;Pod Benáteckım vrchem - jih, pastvina Exmoorskıch koní a 'praturù', Milovice;5755;Milovice nad Labem;-707523.77;-1031215.4;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;0;rozplavení trusu ve vodì, trus konì, 5 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;Coprimorphus scrutator;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;;;;;341;20200305
